month,category_level,category1,category2,category3,retailer,index_type,matched_sku_count,retailer_avg_price,market_avg_price,price_index
2024-02,category1,Drinks,ALL,ALL,JASONS,regular_price_index,144,24.906010993356514,24.645091187982935,101.05870902803072
2024-02,category1,Drinks,ALL,ALL,PARKNSHOP,regular_price_index,130,25.251041805927898,25.507997559951388,98.99264631251603
2024-02,category1,Drinks,ALL,ALL,WATSONS,regular_price_index,9,16.2,15.878065134099618,102.02754468621617
2024-02,category1,Drinks,ALL,ALL,WELLCOME,regular_price_index,143,24.590836716356357,24.56106891181609,100.12119914099482
2024-02,category1,Household / Pet food and care,ALL,ALL,AEON,regular_price_index,8,13.829418103448276,14.79328125,93.48445331185924
2024-02,category1,Household / Pet food and care,ALL,ALL,JASONS,regular_price_index,140,32.60249192948877,32.570817763423,100.09724707035555
2024-02,category1,Household / Pet food and care,ALL,ALL,MANNINGS,regular_price_index,1,23.0,25.6351724137931,89.72048102015013
2024-02,category1,Household / Pet food and care,ALL,ALL,PARKNSHOP,regular_price_index,132,32.38327654111949,32.1786547951947,100.63589279050704
2024-02,category1,Household / Pet food and care,ALL,ALL,WATSONS,regular_price_index,40,31.34922413793103,31.252953758239926,100.3080360993582
2024-02,category1,Household / Pet food and care,ALL,ALL,WELLCOME,regular_price_index,139,32.23776110146366,32.41725168644724,99.4463115296766
2024-02,category1,Milk powder / Baby care,ALL,ALL,AEON,regular_price_index,7,135.14285714285714,134.05940886699506,100.8081851807485
2024-02,category1,Milk powder / Baby care,ALL,ALL,JASONS,regular_price_index,68,223.38004684632475,221.50826999957073,100.84501443072878
2024-02,category1,Milk powder / Baby care,ALL,ALL,MANNINGS,regular_price_index,98,258.09985925404646,257.60669771665215,100.19143971867406
2024-02,category1,Milk powder / Baby care,ALL,ALL,PARKNSHOP,regular_price_index,94,197.26681883644466,197.53122520569528,99.86614452020166
2024-02,category1,Milk powder / Baby care,ALL,ALL,WATSONS,regular_price_index,113,225.07240140821352,227.10362218819816,99.10559736546105
2024-02,category1,Milk powder / Baby care,ALL,ALL,WELLCOME,regular_price_index,69,220.7849075462269,219.75320678285195,100.46948155090834
2024-02,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,DCHFOOD,regular_price_index,16,16.59375,18.744415152914613,88.52636833227521
2024-02,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,JASONS,regular_price_index,200,22.72867437960473,22.609204170509344,100.52841403967336
2024-02,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,PARKNSHOP,regular_price_index,188,22.425242002319667,22.3043996576785,100.54178703079133
2024-02,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,WELLCOME,regular_price_index,199,22.658496472737763,22.71981185045125,99.73012374346635
2024-02,category1,Personal care,ALL,ALL,AEON,regular_price_index,3,52.65264367816093,51.95455938697319,101.34364394467903
2024-02,category1,Personal care,ALL,ALL,JASONS,regular_price_index,174,56.69720398403068,56.71202078077097,99.97387362231798
2024-02,category1,Personal care,ALL,ALL,MANNINGS,regular_price_index,156,74.871986863711,75.49211543892957,99.17855186384301
2024-02,category1,Personal care,ALL,ALL,PARKNSHOP,regular_price_index,202,66.44567604373086,65.65906006563723,101.19803112823618
2024-02,category1,Personal care,ALL,ALL,WATSONS,regular_price_index,244,73.70289958418125,73.58021920806355,100.16673010414769
2024-02,category1,Personal care,ALL,ALL,WELLCOME,regular_price_index,173,57.42689798338898,57.95641539295136,99.08635238053944
2024-02,category1,Rice / Oil / Canned food / Fruits / Vegetables / Meat,ALL,ALL,DCHFOOD,regular_price_index,26,38.51923076923077,39.093450854700855,98.53116040432374
2024-02,category1,Rice / Oil / Canned food / Fruits / Vegetables / Meat,ALL,ALL,JASONS,regular_price_index,101,53.33500460725624,53.04042848329821,100.55538036245464
2024-02,category1,Rice / Oil / Canned food / Fruits / Vegetables / Meat,ALL,ALL,PARKNSHOP,regular_price_index,82,51.774527647616374,52.05032358172567,99.47013598546364
2024-02,category1,Rice / Oil / Canned food / Fruits / Vegetables / Meat,ALL,ALL,WELLCOME,regular_price_index,100,53.38976077112543,53.31183276813119,100.14617393353025
2024-03,category1,Bakery / Cereals / Spreads,ALL,ALL,DCHFOOD,regular_price_index,2,62.0,63.450403225806454,97.71411503778033
2024-03,category1,Bakery / Cereals / Spreads,ALL,ALL,JASONS,regular_price_index,95,35.05355653738738,35.16456139920446,99.68432746663068
2024-03,category1,Bakery / Cereals / Spreads,ALL,ALL,PARKNSHOP,regular_price_index,54,38.18536744988716,37.677464023596855,101.34802975585674
2024-03,category1,Bakery / Cereals / Spreads,ALL,ALL,WELLCOME,regular_price_index,93,34.776547798507956,34.92687593501808,99.56959180434627
2024-03,category1,Beer / Wines / Spirits,ALL,ALL,JASONS,regular_price_index,40,53.60540322580645,54.611749474725,98.15727154211696
2024-03,category1,Beer / Wines / Spirits,ALL,ALL,PARKNSHOP,regular_price_index,38,57.34610190660188,55.29258858120458,103.71390339662148
2024-03,category1,Beer / Wines / Spirits,ALL,ALL,WELLCOME,regular_price_index,43,54.30607651912978,55.1846731797892,98.40789731997327
2024-03,category1,Candies / Biscuits / Snacks,ALL,ALL,DCHFOOD,regular_price_index,6,17.897849462365592,23.21545698924731,77.09453865437725
2024-03,category1,Candies / Biscuits / Snacks,ALL,ALL,JASONS,regular_price_index,210,27.047951614803644,27.04242889260983,100.02042243400453
2024-03,category1,Candies / Biscuits / Snacks,ALL,ALL,MANNINGS,regular_price_index,16,20.822379032258063,22.04712895471464,94.44485526903641
2024-03,category1,Candies / Biscuits / Snacks,ALL,ALL,PARKNSHOP,regular_price_index,136,29.054038637564364,28.594513140183405,101.60704081628582
2024-03,category1,Candies / Biscuits / Snacks,ALL,ALL,WATSONS,regular_price_index,3,20.133333333333333,21.259784946236554,94.70149102753447
2024-03,category1,Candies / Biscuits / Snacks,ALL,ALL,WELLCOME,regular_price_index,197,26.696664728967686,26.741204021075337,99.83344320595083
2024-03,category1,Dairy / Soy products / Eggs,ALL,ALL,AEON,regular_price_index,1,22.58965517241379,22.74386355209492,99.32197808288853
2024-03,category1,Dairy / Soy products / Eggs,ALL,ALL,DCHFOOD,regular_price_index,7,19.785714285714285,20.876151014354573,94.77663900835697
2024-03,category1,Dairy / Soy products / Eggs,ALL,ALL,JASONS,regular_price_index,194,30.6058103391432,30.695628441272415,99.70739122575367
2024-03,category1,Dairy / Soy products / Eggs,ALL,ALL,PARKNSHOP,regular_price_index,152,30.064599993919263,29.7062763418937,101.2062220384055
2024-03,category1,Dairy / Soy products / Eggs,ALL,ALL,WATSONS,regular_price_index,6,19.25,21.30295698924731,90.3630421340871
2024-03,category1,Dairy / Soy products / Eggs,ALL,ALL,WELLCOME,regular_price_index,194,30.609462868898916,30.69675913631731,99.71561731637294
2024-03,category1,Drinks,ALL,ALL,AEON,regular_price_index,3,16.911494252873563,17.089163885799035,98.96033747401115
2024-03,category1,Drinks,ALL,ALL,DCHFOOD,regular_price_index,8,16.875,18.538004032258065,91.02921744237263
2024-03,category1,Drinks,ALL,ALL,JASONS,regular_price_index,173,23.378773663516025,23.21938856115057,100.68643109160993
